time,type,qty,price
06:02.4,buy,373,15.44437001
06:03.4,buy,158,15.4782438
06:04.1,sell,-77534,15.48928629
06:04.5,sell,-452592,15.48280983
06:05.3,sell,-649074,15.4590033
06:06.1,buy,1151255,15.41694143
06:06.9,buy,9841,15.42578614
06:07.7,sell,-1888200,15.4286484
06:07.7,buy,276254,15.33097435
06:08.0,sell,-477701,15.39437553
06:08.9,sell,-1900902,15.37218374
06:09.6,buy,2921622,15.36776132
06:09.8,sell,-86286,15.41233534
06:09.9,buy,538921,15.24797225
06:10.6,buy,543536,15.27512233
06:11.5,buy,23526,15.43309265
06:12.3,buy,51741,15.66453752
06:12.8,buy,8494,15.6922361
06:13.0,sell,-609440,15.69406429
06:13.3,sell,-542931,15.69160609
06:14.2,buy,311840,15.63037421
06:14.9,buy,259864,15.63179504
06:15.8,buy,481436,15.64049923
06:16.1,sell,-3420612,15.64100736
06:16.8,sell,-2477068,15.61174264
06:17.5,sell,-123009,15.60235533
06:17.9,buy,5818591,15.59635571
06:18.9,sell,-3116518,15.77882772
06:18.9,sell,-800838,15.6726085
06:19.9,sell,-1154821,15.5640655
06:20.9,buy,2682695,15.55729048
06:21.0,sell,-192169,15.61030033
06:21.6,sell,-433189,15.54905727
06:22.2,buy,1848815,15.46295821
06:22.8,sell,-130443,15.47834344
06:23.3,buy,917454,15.47512855
06:24.3,sell,-576545,15.50013197
06:24.9,sell,-36288,15.48341648
06:25.8,buy,346601,15.48317083
06:26.5,buy,951465,15.4901378
06:26.6,buy,1208,15.51013865
06:26.9,buy,533,15.52712487
06:27.2,sell,-229177,15.53835184
06:27.7,buy,141799,15.52430499
06:28.1,sell,-185046,15.57394034
06:28.9,sell,-1001999,15.55366514
06:29.3,sell,-141518,15.54934417
06:29.3,buy,860683,15.46378809
06:30.0,buy,405774,15.49915242
06:30.3,sell,-3563866,15.49992723
06:30.3,sell,-24048,15.33251515
06:30.6,buy,1672281,15.25707308
06:30.8,buy,1922225,15.27521844
06:31.5,sell,-120396,15.292027
06:31.9,buy,72938,15.27927079
06:32.9,buy,34209,15.27966398
06:33.4,buy,98982,15.29072076
06:33.9,buy,37673,15.33379564
06:34.0,sell,-805299,15.42512978
06:34.5,buy,775885,15.33555207
06:35.1,sell,-7054,15.45851004
06:35.7,sell,-23642,15.45520241
06:35.7,buy,25851,15.39322047
06:36.7,buy,50697,15.39398457
06:37.6,buy,621,15.39588345
06:38.1,sell,-468199,15.4356982
06:38.3,sell,-2129695,15.43439942
06:39.2,sell,-100668,15.43164766
06:40.1,sell,-2301704,15.31223682
06:40.9,sell,-226236,15.28319635
06:41.4,sell,-100133,15.25207416
06:42.4,sell,-244501,15.17640355
06:43.4,sell,-24873,15.14152315
06:43.7,buy,4844723,15.13466241
06:43.8,buy,130838,15.16341186
06:44.2,sell,-100581,15.19888296
06:44.7,buy,253964,15.1737215
06:45.1,sell,-7848,15.17708506
06:45.3,buy,335020,15.16269986
06:45.5,buy,54093,15.24075753
06:46.1,buy,62210,15.2740108
06:46.6,sell,-182627,15.27710764
06:46.6,sell,-1442022,15.12118611
06:47.0,buy,1126058,15.00325661
06:47.3,buy,405815,15.11715555
06:47.6,sell,-24556,15.11767654
06:48.2,buy,78064,14.95660132
06:48.4,sell,-780837,15.07036808
06:48.8,sell,-379796,15.05231766
06:49.4,buy,968461,14.98639723
06:49.8,buy,112624,15.0145738
06:50.1,sell,-306608,15.04478651
06:50.7,sell,-13547,15.04035563
06:51.2,buy,408560,15.01623046
06:51.6,buy,6492,15.02465792
06:52.4,sell,-351081,15.11214439
06:52.9,sell,-6761,15.02344628
06:53.9,sell,-70772,14.90954545
06:54.7,sell,-876779,14.8798456
06:54.9,buy,297091,14.85724186
06:55.6,sell,-102249,14.88195082
06:56.3,buy,339487,14.82700353
06:56.6,sell,-1660808,14.84224769
06:57.4,sell,-8337,14.84001625
06:57.7,sell,-270245,14.79324553
06:57.9,buy,1034455,14.72503627
06:58.2,sell,-4100008,14.72697574
06:58.3,buy,152578,14.59696815
06:58.5,buy,4769482,14.60436772
06:58.5,buy,777531,14.66403022
06:58.9,sell,-1787243,14.69157659
06:59.9,buy,1522410,14.67769974
07:00.7,buy,114110,14.69184063
07:01.7,sell,-2133177,14.75375112
07:02.5,buy,1154275,14.71201684
07:03.1,sell,-1135092,14.79807956
07:03.6,buy,1197278,14.71525689
07:03.7,sell,-82788,14.72311558
07:04.4,sell,-781403,14.66666229
07:05.0,sell,-747875,14.65781644
07:05.2,sell,-25045,14.58546875
07:05.4,buy,2555292,14.50514873
07:05.5,sell,-8903,14.65078439
07:05.8,sell,-936667,14.59249878
07:06.4,buy,682525,14.57995294
07:06.7,buy,110079,14.59271057
07:06.8,sell,-1231363,14.5949796
07:06.9,buy,556991,14.56723901
07:07.9,sell,-109015,14.59308297
07:07.9,sell,-4350859,14.55200113
07:08.1,sell,-301054,14.44421836
07:08.6,sell,-1862,14.4253478
07:08.9,sell,-350779,14.4083097
07:09.7,buy,124321,14.38379801
07:10.3,sell,-1927555,14.39468252
07:10.8,buy,1002982,14.38822613
07:10.9,sell,-134097,14.44949688
07:11.8,sell,-306785,14.44289203
07:12.0,buy,5411188,14.43132775
07:12.9,buy,1890002,14.47766573
07:13.2,sell,-176739,14.48567363
07:13.2,sell,-27109,14.38544433
07:13.6,buy,242828,14.31061888
07:14.5,buy,67461,14.38114716
07:14.7,sell,-5761,14.41734335
07:15.6,sell,-28845,14.41257919
07:16.0,buy,48416,14.37203541
07:16.6,buy,19609,14.39356612
07:17.4,buy,16226,14.40838192
07:17.8,sell,-49544,14.4263661
07:18.2,buy,42753,14.42308939
07:18.6,buy,5239,14.50884799
07:19.6,sell,-383621,14.52695322
07:20.4,sell,-608751,14.4869837
07:21.2,buy,520815,14.45978657
07:21.7,buy,108702,14.4719301
07:21.7,sell,-85895,14.50696021
07:22.0,buy,88866,14.50417368
07:22.1,buy,37982,14.62527583
07:22.7,buy,204473,14.62684792
07:23.2,buy,14333,14.6343902
07:23.3,buy,91934,14.67468746
07:24.1,buy,11084,14.7315268
07:25.0,buy,450,14.75451828
07:25.0,buy,1968,14.76495008
07:25.2,sell,-1370451,14.81848766
07:25.6,buy,779751,14.7894114
07:26.1,buy,105924,14.82739266
07:27.0,buy,239340,14.92992264
07:27.2,sell,-6312,14.94910717
07:27.3,buy,105604,14.94893891
07:28.3,buy,20522,15.04720696
07:29.0,sell,-3476910,15.06871824
07:29.6,sell,-199166,14.99497198
07:30.2,sell,-122026,14.95788485
07:30.6,buy,2458164,14.93734924
07:31.5,buy,964680,14.94003447
07:32.0,sell,-71950,14.94022086
07:33.0,buy,94064,14.93528001
07:34.0,buy,147294,14.93582467
07:34.5,sell,-66942,14.94399396
07:35.4,buy,314015,14.84634936
07:35.6,sell,-662000,14.85864156
07:36.1,buy,197462,14.80949126
07:36.4,buy,310517,14.85671254
07:36.5,sell,-34332,14.865159
07:36.9,sell,-12842,14.84285851
07:37.5,sell,-779043,14.79036916
07:37.7,sell,-3756,14.75790011
07:38.2,buy,226939,14.75598366
07:38.5,sell,-1115165,14.76875285
07:39.1,buy,133709,14.70556931
07:39.3,buy,1297879,14.7063428
07:40.2,buy,50368,14.71359821
07:40.5,buy,159208,14.76939947
07:41.4,sell,-148315,14.84248279
07:41.8,buy,90755,14.83529407
07:42.5,buy,320791,14.8710325
07:43.2,sell,-32505,15.03487698
07:43.9,sell,-141999,14.86201557
07:44.4,buy,29063,14.85977499
07:44.4,buy,153793,15.11372881
07:44.7,buy,37888,15.1341425
07:45.6,sell,-36334,15.29089168
07:46.2,sell,-471268,15.20732649
07:47.1,buy,391033,15.11905331
07:47.7,sell,-339757,15.1449946
07:48.0,sell,-87785,15.14192642
07:48.4,buy,308019,14.97756718
07:48.7,buy,183881,15.10533055
07:49.7,sell,-160478,15.19250783
07:50.5,sell,-3864,15.18545481
07:51.0,sell,-1447,15.15546603
07:51.2,sell,-285350,15.13912184
07:51.9,sell,-379294,15.12949293
07:52.4,sell,-4447566,15.12735672
07:52.8,sell,-66271,15.11683782
07:53.7,sell,-417498,15.10645477
07:54.1,buy,2079718,15.07259095
07:54.9,buy,1651944,15.20943677
07:55.2,sell,-1478773,15.22436559
07:55.8,sell,-731748,15.22144431
07:56.0,sell,-2097,15.09169155
07:56.6,buy,1287665,15.08128128
07:57.6,buy,1992495,15.12111755
07:58.1,buy,664594,15.13463404
07:58.6,buy,204196,15.13799023
07:59.1,sell,-55116,15.14214426
07:59.6,buy,81678,15.13864535
07:59.7,buy,5335,15.19621638
08:00.3,buy,52278,15.20502964
08:00.6,sell,-137370,15.29750458
08:01.5,buy,21327,15.27075195
08:01.8,buy,12028,15.27715836
08:02.2,buy,52060,15.27955077
08:02.6,buy,19075,15.42160732
08:03.3,sell,-3583241,15.42791857
08:04.0,buy,3142631,15.30712753
08:04.7,sell,-60740,15.38945981
08:04.7,sell,-30507,15.36374169
08:05.1,sell,-135555,15.34526266
08:05.2,buy,717380,15.3400338
08:05.6,buy,22602,15.36446618
08:06.5,buy,14659,15.36780706
08:06.7,sell,-130,15.48186006
08:07.0,buy,13368,15.48165195
08:07.2,sell,-430346,15.48176786
08:07.9,buy,398018,15.48104187
08:08.5,buy,27637,15.55879496
08:09.5,sell,-1811592,15.58310101
08:09.8,sell,-147693,15.52247839
08:10.0,sell,-187591,15.48313071
08:11.0,sell,-391429,15.2776128
08:11.4,buy,1622799,15.26305884
08:12.0,buy,833413,15.26936558
08:12.7,buy,84776,15.28487168
08:12.9,sell,-425230,15.38449313
08:13.8,buy,171565,15.36138206
08:14.2,sell,-608139,15.36692972
08:14.4,sell,-845998,15.17974654
08:15.3,sell,-615815,15.15561228
08:15.5,sell,-266659,15.15468468
08:16.4,sell,-877438,15.12503381
08:16.9,buy,3424626,14.90093644
08:17.6,buy,36811,14.96645421
08:17.6,sell,-581112,14.96886088
08:17.7,buy,528140,14.93078726
08:18.1,sell,-1670745,14.98294071
08:18.3,sell,-15313,14.8302797
08:18.4,buy,285366,14.821868
08:18.9,sell,-1280399,14.84608588
08:19.2,sell,-790903,14.80728682
08:20.2,sell,-173039,14.7943923
08:20.8,sell,-25962,14.78252246
08:21.8,buy,781843,14.77345516
08:22.5,buy,2360661,14.77680419
08:22.8,buy,338945,14.7775267
08:23.0,buy,32182,14.84864817
08:23.2,sell,-4410549,14.85831759
08:24.1,sell,-15163,14.75869253
08:24.5,sell,-98864,14.74292375
08:24.9,sell,-80570,14.71117211
08:25.4,sell,-907673,14.67619925
08:25.9,buy,1585107,14.67360919
08:26.4,buy,459332,14.72022131
08:27.0,sell,-61026,14.83388298
08:27.5,sell,-2641599,14.81121277
08:27.9,buy,1675913,14.77719181
08:28.7,sell,-1308171,14.78760553
08:29.0,sell,-238188,14.69937108
08:29.9,buy,222453,14.62080514
08:30.0,sell,-217311,14.62910269
08:30.2,sell,-15348,14.52791146
08:30.3,sell,-17787,14.52618831
08:30.7,buy,1576303,14.5034108
08:31.7,sell,-319525,14.51262779
08:32.1,buy,2379338,14.50376808
08:32.9,buy,616622,14.51433208
08:33.6,buy,1069166,14.53136737
08:34.2,buy,896678,14.57720706
08:34.7,buy,57880,14.60836539
08:35.6,buy,7270,14.69599913
08:35.6,sell,-24027,14.71801494
08:35.9,buy,23521,14.60674487
08:36.7,buy,4113,14.63132014
08:37.0,sell,-5099,14.68574816
08:37.2,sell,-89,14.62571203
08:37.5,sell,-1185224,14.38486055
08:38.4,buy,967968,14.38027232
08:38.8,buy,74898,14.38215035
08:39.5,buy,86964,14.51644756
08:39.9,sell,-1404729,14.57828971
08:40.7,sell,-512120,14.53279195
08:40.9,sell,-106243,14.47534212
08:41.0,buy,21441,14.44052912
08:41.0,sell,-303,14.47457277
08:41.0,buy,2029973,14.40925171
08:41.7,sell,-219029,14.44730046
08:42.2,sell,-1971254,14.3784961
08:42.5,buy,1421667,14.29465001
08:43.2,sell,-1125557,14.33420913
08:43.2,sell,-133922,14.33230368
08:43.8,sell,-440507,14.32715901
08:44.7,sell,-436938,14.1705128
08:45.0,sell,-1883220,14.11913595
08:45.1,sell,-12134,14.10826272
08:45.5,buy,1052814,14.04032204
08:46.4,sell,-76673,14.10754908
08:46.4,buy,434042,14.03711798
08:46.7,buy,1789188,14.08109511
08:47.2,buy,1462240,14.09248824
08:47.7,sell,-80798,14.09513595
08:48.3,sell,-1277273,13.99614308
08:48.7,sell,-180162,13.94445037
08:49.5,sell,-556510,13.92728999
08:49.9,buy,330310,13.92460964
08:50.8,sell,-17048,13.92674625
08:51.6,buy,361075,13.79245636
08:52.3,sell,-491354,13.80338259
08:52.6,buy,1774005,13.79051877
08:52.9,sell,-840435,13.80414843
08:53.3,sell,-4418,13.8020375
08:53.9,buy,618900,13.76651959
08:54.1,sell,-14159,13.76662057
08:54.6,buy,321224,13.75591677
08:55.2,buy,146871,13.77026042
08:55.2,buy,68653,13.80076651
08:55.7,sell,-223565,13.8109504
08:56.2,sell,-567477,13.79675357
08:56.2,sell,-27197,13.7910898
08:56.4,buy,648386,13.78383229
08:57.4,sell,-715568,13.95463519
08:58.3,buy,572685,13.7597263
08:59.2,buy,274202,13.76057333
08:59.6,sell,-1395994,13.84143656
08:59.9,sell,-148659,13.80633535
09:00.7,sell,-154742,13.70500608
09:01.5,sell,-1410896,13.64745826
09:02.3,buy,1867694,13.6357671
09:02.4,sell,-40026,13.70043865
09:02.4,buy,916074,13.70037493
09:02.5,buy,377935,13.70546755
09:03.2,sell,-480322,13.81683111
09:03.8,sell,-321275,13.72412562
09:04.8,buy,94284,13.71565117
09:05.7,sell,-3892,13.7286687
09:06.4,sell,-192603,13.69769473
09:07.4,buy,151664,13.69061174
09:07.7,buy,173271,13.71229678
09:07.8,buy,512141,13.74026693
09:08.8,sell,-755360,13.74646638
09:09.7,buy,89383,13.66673673
09:10.3,sell,-992387,13.66863737
09:10.4,buy,509739,13.66212916
09:11.4,sell,-688279,13.68157984
09:12.0,buy,392952,13.67940211
09:12.4,buy,1047902,13.68646696
09:13.4,sell,-880261,13.75938236
09:14.1,buy,1158717,13.75643168
09:14.3,sell,-1027478,13.77243119
09:14.6,sell,-799972,13.70253509
09:14.9,sell,-4345190,13.63248527
09:15.7,buy,1136896,13.58954793
09:16.6,buy,2262947,13.67255065
09:17.5,sell,-199474,13.69375248
09:17.7,buy,1427404,13.68648373
09:18.4,buy,549936,13.72222963
09:18.7,sell,-22167,13.75325248
09:19.0,sell,-432719,13.73469303
09:20.0,sell,-701681,13.71731423
09:20.4,sell,-54727,13.65496
09:21.3,buy,1710258,13.60931369
09:22.1,sell,-1923642,13.725953
09:22.9,sell,-215458,13.71866533
09:23.8,buy,1083400,13.70939811
09:24.4,buy,594946,13.74215922
09:25.2,buy,816134,13.74245103
09:25.9,sell,-1459937,13.74750841
09:26.3,sell,-185065,13.74189516
09:26.9,buy,333361,13.7398426
09:27.5,buy,1585903,13.77050282
09:27.7,buy,16369,13.77088026
09:28.4,sell,-3001,13.78710838
09:28.9,sell,-434446,13.76478533
09:29.6,sell,-120350,13.7624878
09:29.9,sell,-1148560,13.75504122
09:30.7,sell,-195698,13.73542406
09:30.8,sell,-1017,13.72417738
09:31.4,sell,-64259,13.71632036
09:31.9,buy,95527,13.67539783
09:32.3,sell,-112330,13.67604501
09:32.9,buy,423555,13.67584968
09:33.0,sell,-763,13.67607338
09:33.6,sell,-834,13.65581806
09:33.8,sell,-1157901,13.61311918
09:34.7,sell,-49418,13.60778662
09:35.0,buy,171111,13.60416426
09:35.4,buy,574891,13.63959795
09:35.8,sell,-115643,13.650726
09:36.6,sell,-605948,13.64435757
09:37.5,buy,430348,13.63906701
09:38.2,sell,-57556,13.64220994
09:38.5,buy,117234,13.59741675
09:38.9,sell,-2708890,13.62845318
09:39.5,buy,1312481,13.30643257
09:40.4,sell,-125303,13.31639989
09:41.3,buy,1224402,13.28112766
09:42.0,sell,-686020,13.34132321
09:42.3,buy,234811,13.33869806
09:42.6,sell,-486383,13.40667037
09:42.8,sell,-2111,13.39604233
09:43.5,sell,-852993,13.37005643
09:43.7,buy,1061412,13.23727157
09:44.3,sell,-90292,13.2805716
09:44.8,buy,980687,13.17949134
09:45.6,sell,-164583,13.19493353
09:46.2,sell,-13765,13.11938485
09:47.2,sell,-803882,13.06225312
09:47.6,buy,407495,13.0541536
09:48.4,sell,-67481,13.05465009
09:49.3,buy,2259877,12.85698858
09:49.4,sell,-526,12.87494486
09:50.1,buy,376820,12.65906852
09:50.5,sell,-10610,12.66183095
09:50.8,sell,-582081,12.65609592
09:51.0,sell,-76577,12.64378743
09:51.9,sell,-43674,12.60070935
09:52.8,sell,-17829,12.59944158
09:53.5,buy,605683,12.57281003
09:53.7,sell,-716403,12.57281781
09:54.6,buy,266336,12.56613128
09:54.8,buy,886995,12.60584566
09:55.7,buy,87207,12.69782467
09:56.3,sell,-835,12.73291677
09:57.2,buy,51132,12.706317
09:57.4,buy,8383,12.85023685
09:57.5,sell,-41909,12.91849668
09:57.9,buy,31842,12.82533086
09:58.6,buy,13947,12.92261289
09:58.6,buy,6086,12.98570434
09:58.8,sell,-360105,13.19549188
09:59.0,sell,-2487764,13.17242983
09:59.9,buy,156977,13.1712849
10:00.0,buy,1787595,13.21080122
10:00.5,buy,844373,13.28574864
10:01.0,sell,-1348,13.3399978
10:01.9,buy,26884,13.26275051
10:02.2,buy,36600,13.30586666
10:02.7,sell,-2424337,13.31276543
10:02.8,buy,2252947,13.18906052
10:03.2,sell,-3399,13.23010133
10:03.3,buy,156468,13.09243793
10:03.8,sell,-52914,13.09553289
10:04.7,buy,21881,13.09295332
10:05.0,sell,-157523,13.1535117
10:06.0,sell,-1336799,13.14473581
10:06.5,sell,-272,13.11119305
10:07.1,buy,881582,13.09890061
10:07.7,sell,-1060990,13.23092055
10:07.8,buy,1061421,13.03743595
10:07.8,buy,563650,13.15616477
10:08.2,buy,45434,13.17924538
10:09.2,sell,-1332,13.18909778
10:10.1,sell,-2073120,13.17505235
10:10.4,buy,216497,12.981572
10:10.6,buy,378185,13.01673526
10:10.8,sell,-93047,13.0350789
10:11.1,buy,40364,12.96146571
10:11.7,sell,-55340,12.97053366
10:12.2,buy,1581931,12.85832406
10:12.3,buy,13038,12.8591598
10:12.8,buy,3504,12.88064915
10:13.2,buy,16613,12.88434899
10:13.7,buy,19532,12.94836067
10:14.2,sell,-16231,13.01354593
10:15.1,buy,5147,13.01246077
10:15.4,sell,-4323758,13.01867383
10:15.7,buy,1931648,12.97937703
10:16.0,sell,-914608,13.06208422
10:16.5,buy,559598,13.02917609
10:16.5,sell,-1110516,13.03131897
10:16.9,buy,896710,13.01631258
10:17.0,buy,2175907,13.01780759
10:17.7,buy,307856,13.02664765
10:18.3,buy,192658,13.08213635
10:18.7,buy,236335,13.12768758
10:19.0,buy,50419,13.13390228
10:19.6,buy,7225,13.14372078
10:19.7,sell,-493226,13.17439768
10:20.7,buy,327092,13.15181547
10:21.1,sell,-390275,13.19335977
10:21.5,sell,-2877013,13.18067574
10:22.3,sell,-2953,13.179912
10:23.1,buy,988418,13.14653855
10:23.6,sell,-343041,13.19790566
10:24.6,buy,2394976,13.18602071
10:25.4,sell,-110656,13.19907094
10:26.3,buy,506505,12.95475931
10:27.3,sell,-272699,13.04957846
10:27.4,sell,-17355,12.93550274
10:28.3,buy,41568,12.92626232
10:28.5,buy,149833,13.08005038
10:28.9,sell,-916658,13.08532117
10:29.1,buy,559855,13.04218171
10:29.1,buy,120728,13.04567569
10:29.3,sell,-54292,13.04840755
10:30.2,buy,116502,13.02239396
10:30.3,buy,198987,13.02524373
10:31.0,buy,47721,13.04742681
10:31.8,buy,10092,13.09574499
10:32.5,sell,-626263,13.09961737
10:33.1,buy,227320,13.0876476
10:33.7,buy,191588,13.10758334
10:33.8,sell,-63912,13.13883485
10:34.4,sell,-646166,13.12237093
10:34.7,sell,-2478369,13.03741865
10:34.7,sell,-47734,13.0262232
10:35.6,buy,2286446,12.97773333
10:35.7,buy,910871,12.98987054
10:35.9,sell,-387511,13.01588759
10:36.9,buy,484316,12.95719385
10:37.3,sell,-506020,13.03663207
10:38.3,buy,250689,12.98775654
10:38.7,buy,139918,13.02982227
10:39.1,sell,-189338,13.04852983
10:39.3,buy,194478,12.86831776
10:40.3,buy,221250,12.86899927
10:41.2,buy,14497,12.87175474
10:41.4,sell,-2146009,12.87365151
10:41.8,buy,1442032,12.87222018
10:41.9,buy,395682,12.89371017
10:41.9,buy,329388,12.92845134
10:42.6,buy,29458,12.94534613
10:43.4,buy,568,12.97206537
10:43.8,buy,119,13.00444375
10:44.2,sell,-360637,13.00769792
10:44.7,buy,94682,12.98972659
10:45.3,sell,-7351,12.9910969
10:45.5,buy,234914,12.97523158
10:45.9,buy,34428,13.03043128
10:46.4,sell,-80387,13.08875693
10:46.7,sell,-292746,13.07726392
10:47.5,sell,-1007928,13.07133832
10:48.4,sell,-498309,13.06321362
10:49.0,sell,-526282,13.05898008
10:49.3,buy,1441130,13.0568633
10:49.6,buy,259816,13.07299335
10:50.4,sell,-381754,13.07861311
10:50.5,sell,-1666107,13.0704525
10:51.1,sell,-178755,12.98228869
10:51.9,buy,2068882,12.9572189
10:52.2,sell,-37043,13.03724867
10:52.7,buy,149694,12.93367655
10:53.6,sell,-505245,12.97060201
10:54.0,sell,-105770,12.94977818
10:54.3,buy,771396,12.94853413
10:55.1,buy,181844,12.9559419
10:55.6,buy,184982,12.96229104
10:55.7,sell,-74234,12.99034473
10:56.6,sell,-265508,12.87817913
10:57.4,buy,142583,12.86730251
10:58.0,sell,-437210,12.92590117
10:58.3,sell,-1163180,12.85956677
10:58.6,sell,-145188,12.85543576
10:59.3,sell,-46695,12.7894213
10:59.3,sell,-5363,12.78936787
10:59.5,buy,799650,12.78871214
11:00.3,sell,-13055,12.88594565
11:00.5,buy,539412,12.8717793
11:01.1,sell,-182744,12.90989739
11:01.4,buy,881618,12.87449036
11:02.4,buy,134329,12.87467271
11:02.5,buy,7435,12.91008916
11:02.9,sell,-1418232,12.92598558
11:03.0,sell,-2327787,12.84018906
11:03.5,buy,795123,12.83736245
11:04.5,sell,-633211,12.89905967
11:04.8,buy,371860,12.89866241
11:05.6,sell,-2326421,13.10318292
11:06.5,buy,3552409,12.97174935
11:07.3,sell,-413093,13.0673008
11:07.6,buy,2117610,12.98329448
11:07.7,buy,313770,13.05073284
11:08.5,buy,21235,13.10675748
11:09.3,sell,-413426,13.12936248
11:10.0,sell,-596450,13.08948728
11:10.3,sell,-612424,13.08336877
11:10.5,buy,1418083,13.07904718
11:11.4,sell,-3493167,13.18897891
11:11.8,buy,988254,13.13293483
11:12.1,buy,1310352,13.13728414
11:12.3,buy,1049268,13.15202044
11:13.0,buy,98507,13.24891875
11:14.0,sell,-9053,13.32449913
11:14.4,sell,-27168,13.30989374
11:14.6,sell,-336484,13.26255175
11:15.3,buy,85263,13.21435558
11:15.4,buy,363113,13.53171046
11:15.6,sell,-237248,13.80604251
11:15.9,buy,73852,13.78907973
11:16.8,buy,29375,13.80137964
11:17.2,sell,-40449,13.86417177
11:18.0,buy,50206,13.82395869
11:18.8,buy,223016,13.86569773
11:18.9,sell,-1365129,13.89348678
11:19.2,sell,-140556,13.76237101
11:20.1,sell,-297602,13.73204782
11:20.2,buy,1848223,13.68099106
11:20.4,sell,-733425,13.68740971
